id,ARRAY_PARTITION_FACTOR,INIT_INTERVAL_HOR,INIT_INTERVAL_VER,ACCELERATOR_1_UNCERTAINTY,DATA_MOVER_CLOCK,ACCELERATOR_2_CLOCK,UNROLL_FACTOR_VER,ACCELERATOR_2_UNCERTAINTY,ACCELERATOR_1_CLOCK,UNROLL_FACTOR_HOR,state,time
3888,15,1,1,27.657609983338904,2,2,2,86.10890076989597,1,2,ERROR,inf
3889,2,8,2,54.434319876627434,2,1,2,52.72934825769897,0,2,ERROR,inf
3890,1,4,1,69.4021528280231,2,3,2,71.44798628552664,3,1,ERROR,inf
3891,4,12,13,96.74007552208485,2,0,1,78.21696051655027,2,1,OK,1569958.0
3892,15,2,16,0.0,0,1,1,52.51840096025213,0,2,ERROR,inf
3893,1,1,5,4.7505991772410106,2,1,2,25.367784789595284,1,1,ERROR,inf
3894,8,2,12,40.519159047304775,0,3,1,20.78374542374736,2,1,ERROR,inf
3895,15,6,3,0.0,3,1,1,89.35313417065412,3,2,ERROR,inf
3896,13,1,8,58.18910575118088,2,2,1,94.09034987012133,3,2,ERROR,inf
3897,3,15,6,21.528184982417507,3,2,1,0.0,2,1,ERROR,inf
3898,15,1,16,100.0,2,0,2,56.00539606978017,1,2,ERROR,inf
3899,2,1,1,41.31201465832231,0,1,1,53.01143125989909,1,2,ERROR,inf
3900,1,6,1,50.91226333208924,0,1,1,66.4130834312968,1,2,ERROR,inf
3901,4,3,1,71.78148898510793,0,2,2,53.57949062538524,3,2,ERROR,inf
3902,10,13,1,0.0,2,1,1,100.0,2,1,OK,633786.0
3903,10,3,3,20.969102449323085,2,0,2,56.77054781976133,2,1,OK,386964.0
3904,8,2,1,0.0,2,3,1,58.632955568308496,3,1,TIMEOUT,inf
3905,2,6,2,54.43431987661383,2,1,2,52.72934825770426,0,2,ERROR,inf
3906,15,1,1,27.657609983338904,1,2,2,91.15310611295008,1,1,OK,127204.0
3907,15,2,1,41.0186101899338,1,1,2,86.10890076989597,3,1,ERROR,inf
3909,15,1,1,27.657609983338904,1,1,2,91.62831531348695,1,1,OK,99372.0
3910,15,1,1,27.657609983338904,1,1,2,91.00465261648614,1,1,OK,99180.0
3911,13,1,1,27.657609983338904,1,1,2,86.10890076989597,3,1,ERROR,inf
3912,15,1,1,32.37646648653371,1,1,2,86.23268309310944,1,1,OK,99246.0
3913,13,1,1,27.657609983338904,1,1,2,88.67542867099539,3,1,ERROR,inf
3914,15,1,1,29.88932805825742,1,1,2,86.10890076989597,0,1,ERROR,inf
3915,14,1,1,30.80142497459309,0,1,2,86.10890076989597,1,1,ERROR,inf
3916,10,1,1,27.657609983338904,0,1,2,71.59772170342,1,1,ERROR,inf
3917,15,2,1,27.657609983338904,0,0,2,86.10890076989597,1,1,ERROR,inf
3920,13,2,2,27.657609983338904,1,1,2,86.10890076989597,3,1,ERROR,inf
3921,2,3,2,54.43431987658318,2,1,2,52.72934825771611,0,2,ERROR,inf
3922,15,1,1,27.657609983338904,3,1,2,17.937981245130775,1,1,ERROR,inf
3923,15,1,1,27.657609983338904,1,1,1,93.9716479420655,1,1,OK,99358.0
3924,15,1,1,12.751847502688863,1,1,2,86.10890076989597,1,1,OK,99244.0
3927,14,1,1,27.657609983338904,1,1,2,23.157038253426197,1,1,OK,176040.0
3931,1,1,1,27.657609983338904,3,1,2,86.10890076989597,1,1,ERROR,inf
3933,15,1,1,27.657609983338904,1,1,2,68.01798883769453,1,1,OK,99236.0
3937,2,4,2,54.43431987659339,2,1,2,52.72934825771216,0,2,ERROR,inf
3938,12,1,2,8.299788843542489,2,1,2,100.0,2,1,OK,176644.0
3939,1,1,4,57.39540806383354,2,0,2,32.50258284410295,3,1,ERROR,inf
3940,7,6,5,69.08830041059164,2,0,1,37.47554298288891,3,1,ERROR,inf
3941,2,5,5,89.20550754099366,3,2,1,5.954997211627111,1,2,ERROR,inf
3942,3,3,10,21.0733263298464,2,0,2,100.0,2,1,OK,409980.0
3943,1,1,8,65.62143581192204,2,3,1,95.70129763250111,2,2,ERROR,inf
3944,8,2,1,69.20617479708719,3,0,1,80.39705317627065,2,1,ERROR,inf
3945,7,1,2,0.0,2,0,1,62.816321826254274,2,1,OK,225282.0
3946,1,5,16,45.07046254061349,0,3,1,0.4680843513506727,2,2,ERROR,inf
3947,1,5,5,23.513465021124127,1,0,2,100.0,1,1,OK,1103304.0
3948,1,3,4,100.0,1,3,1,52.0292771872638,1,1,ERROR,inf
3949,15,1,1,56.198947165609006,2,1,1,40.29479655572336,0,2,ERROR,inf
3950,1,10,1,61.457103784164026,2,1,2,82.51467577962504,3,1,OK,1287260.0
3951,1,3,16,100.0,2,0,1,18.428224052071872,2,2,TIMEOUT,inf
3952,2,4,2,77.63604927259907,2,3,1,62.020591919963955,2,1,OK,544926.0
3953,2,8,2,54.43431987661638,2,1,2,52.72934825770328,0,2,ERROR,inf
3954,15,1,1,27.104015278748445,1,1,2,86.10890076989597,0,1,ERROR,inf
3955,15,1,1,19.115194770233867,3,0,2,86.10890076989597,2,1,ERROR,inf
3956,15,1,1,27.657609983338904,1,0,2,72.50413768519763,1,1,OK,99186.0
3957,15,2,1,27.657609983338904,0,1,2,86.10890076989597,1,1,ERROR,inf
3958,14,1,1,31.832555502420128,1,1,2,86.10890076989597,3,1,ERROR,inf
3959,13,1,1,24.181535812944706,1,2,2,86.10890076989597,2,1,ERROR,inf
3960,13,1,1,20.033640668892136,1,1,2,86.10890076989597,1,1,OK,175976.0
3961,14,1,1,33.54305157476545,1,1,2,86.10890076989597,1,1,OK,175980.0
3962,14,1,1,8.354277547047694,1,0,2,86.10890076989597,1,1,OK,151542.0
3964,13,1,2,27.657609983338904,1,2,2,86.10890076989597,1,1,OK,249148.0
3965,7,1,1,28.04879450731233,1,1,2,86.10890076989597,0,1,ERROR,inf
3968,15,1,1,27.657609983338904,1,1,2,84.81003387076957,1,1,OK,99260.0
3969,2,6,2,54.43431987660872,2,1,2,52.729348257706235,0,2,ERROR,inf
3970,1,1,1,76.08865591683409,2,3,2,48.518279634969645,3,1,ERROR,inf
3971,7,12,13,65.46971790750791,2,3,1,78.21696051655027,2,1,OK,1308958.0
3972,13,2,16,76.95000119476316,0,1,1,100.0,0,2,ERROR,inf
3973,5,1,1,4.7505991772410106,3,2,2,25.367784789595284,1,1,ERROR,inf
3974,8,1,2,40.519159047304775,2,3,1,20.78374542374736,2,1,OK,140482.0
3975,15,6,3,67.47684018024552,0,1,1,89.35313417065412,0,2,ERROR,inf
3976,1,1,8,88.31334677163643,0,2,1,94.09034987012133,1,2,ERROR,inf
3977,1,15,2,21.528184982417507,3,2,2,51.71439413064738,2,1,ERROR,inf
3978,15,1,15,89.35223152842954,2,0,2,56.00539606978017,0,1,ERROR,inf
3979,1,1,2,96.24638843780797,1,1,1,53.01143125989909,3,2,ERROR,inf
3980,2,3,2,100.0,0,1,2,100.0,1,2,ERROR,inf
3981,15,3,1,39.95868041599033,0,2,2,100.0,3,2,ERROR,inf
3982,10,13,14,66.42308398125002,2,1,2,95.1555619892314,0,1,ERROR,inf
3983,15,2,1,20.969102449323085,2,0,1,56.77054781976133,2,1,OK,262368.0
3984,8,5,1,0.0,1,3,1,100.0,3,2,ERROR,inf
3985,2,3,2,54.43431987659149,2,1,2,52.72934825771289,0,2,ERROR,inf
3986,15,9,1,27.657609983338904,1,3,2,86.10890076989597,2,2,ERROR,inf
3989,15,1,1,27.657609983338904,1,3,2,86.10890076989597,1,2,TIMEOUT,inf
3995,15,1,1,27.657609983338904,1,0,2,86.10890076989597,3,1,ERROR,inf
3996,15,1,1,27.657609983338904,2,1,2,40.95850614533334,1,1,ERROR,inf
3998,15,1,1,27.657609983338904,3,1,1,86.10890076989597,1,1,ERROR,inf
3999,15,1,1,64.36554989932526,3,1,2,86.10890076989597,1,1,ERROR,inf
4001,2,4,2,54.434319876597236,2,1,2,52.729348257710676,0,2,ERROR,inf
4002,1,1,2,0.0,2,0,2,50.283292280458525,2,2,ERROR,inf
4003,1,1,4,100.0,1,0,1,32.50258284410295,3,1,ERROR,inf
4004,7,1,5,56.40431064682255,2,0,2,38.52121823861562,2,1,OK,225462.0
4005,14,5,5,22.421657583024512,3,2,1,5.954997211627111,1,2,ERROR,inf
4006,15,3,10,21.0733263298464,2,0,2,100.0,1,2,ERROR,inf
4007,7,6,5,21.368445000216507,3,0,1,95.70129763250111,0,2,ERROR,inf
4008,8,2,13,69.20617479708719,3,0,1,80.39705317627065,3,1,ERROR,inf
4009,15,1,2,0.0,3,1,2,62.816321826254274,1,1,ERROR,inf
4010,1,5,16,0.0,0,3,1,100.0,2,2,ERROR,inf
4011,1,15,5,23.513465021124127,1,0,2,100.0,1,1,ERROR,inf
4012,15,3,4,100.0,1,0,1,52.0292771872638,1,1,OK,297904.0
4013,15,1,1,26.496779701227403,1,3,1,40.29479655572336,2,1,ERROR,inf
4014,1,10,1,61.457103784164026,2,1,2,58.10377224070811,3,1,TIMEOUT,inf
4015,13,2,6,76.2406639296109,2,0,1,95.88169886939394,2,1,OK,445148.0
4016,5,3,2,77.63604927259907,2,3,1,62.020591919963955,2,1,OK,390878.0
4017,2,8,2,54.43431987661016,2,1,2,52.72934825770568,0,2,ERROR,inf
4018,1,4,1,23.63214063888792,0,2,1,51.71439413064738,3,1,ERROR,inf
4019,7,12,13,65.46971790750791,2,2,1,78.21696051655027,2,1,OK,1592946.0
4020,10,2,16,100.0,3,0,1,52.51840096025213,0,2,ERROR,inf
4021,5,1,2,4.7505991772410106,1,3,1,25.367784789595284,1,1,OK,188056.0
4022,2,1,2,40.519159047304775,2,3,1,20.78374542374736,2,1,OK,493860.0
4023,15,6,3,67.47684018024552,3,1,2,89.35313417065412,1,1,ERROR,inf
4024,15,2,6,58.18910575118088,1,2,1,94.09034987012133,3,1,ERROR,inf
4025,3,15,6,95.00079219815593,3,2,1,51.71439413064738,2,1,ERROR,inf
4026,15,2,1,89.35223152842954,2,0,2,56.00539606978017,2,1,OK,262688.0
4027,1,1,1,96.24638843780797,3,1,1,53.01143125989909,2,2,ERROR,inf
4028,15,6,1,50.91226333208924,1,1,2,66.4130834312968,1,1,OK,526456.0
4029,8,3,1,39.95868041599033,0,0,2,100.0,2,2,ERROR,inf
4030,10,10,1,11.17514258002944,2,1,2,100.0,2,1,OK,511466.0
4031,15,2,1,20.969102449323085,3,3,1,56.77054781976133,2,1,ERROR,inf
4032,8,2,1,0.0,1,0,1,0.0,2,1,ERROR,inf
4033,2,6,2,54.434319876605855,2,1,2,52.72934825770734,0,2,ERROR,inf
4034,4,1,1,27.657609983338904,3,0,2,86.10890076989597,1,1,ERROR,inf
4442,6,1,1,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,261382.0
4039,15,11,1,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,611750.0
4040,15,1,1,27.657609983338904,1,1,2,1.4443937242797245,1,1,OK,99320.0
4043,15,1,6,27.657609983338904,1,1,2,36.87282679325838,2,1,ERROR,inf
4045,1,1,1,27.657609983338904,1,1,2,69.58341188976385,1,1,OK,1286298.0
4046,1,1,1,27.657609983338904,1,1,1,86.10890076989597,1,2,TIMEOUT,inf
4049,2,3,2,54.43431987659615,2,1,2,52.729348257711095,0,2,ERROR,inf
4055,15,1,1,31.54195277375058,1,3,2,86.10890076989597,1,1,ERROR,inf
4059,15,1,1,27.657609983338904,1,1,2,87.5053260681283,1,1,OK,99342.0
4061,15,1,1,27.657609983338904,1,1,2,99.53770282877825,1,1,OK,99342.0
4064,11,1,1,27.657609983338904,0,0,2,86.10890076989597,1,1,ERROR,inf
4065,2,4,2,54.43431987659939,2,1,2,52.72934825770985,0,2,ERROR,inf
4066,15,1,1,27.657609983338904,1,1,2,98.80946002397253,3,1,ERROR,inf
4070,15,1,1,29.74658578049194,3,1,2,83.63921812355389,1,1,ERROR,inf
4071,15,1,1,33.80833696766453,0,0,2,86.10890076989597,1,1,ERROR,inf
4072,15,1,1,27.657609983338904,1,1,2,93.55178149946347,1,1,OK,99338.0
4075,15,1,1,30.378723322492668,0,1,2,86.10890076989597,1,1,ERROR,inf
4076,15,1,1,36.947888441939455,1,1,2,86.10890076989597,1,1,OK,99366.0
4078,11,1,1,30.09063907157863,1,2,2,86.10890076989597,1,1,OK,249108.0
4079,15,1,1,27.657609983338904,1,1,2,87.93734544286659,1,1,OK,99352.0
4081,2,8,2,54.43431987660665,2,1,2,52.72934825770701,0,2,ERROR,inf
4082,15,1,1,27.657609983338904,1,2,2,87.13930544940412,1,1,OK,127310.0
4084,15,1,1,27.657609983338904,3,1,2,91.39419348322716,1,1,ERROR,inf
4086,15,1,1,12.687163512063485,3,1,2,89.53913012297078,1,1,ERROR,inf
4087,14,1,2,20.505740834185115,1,1,2,86.10890076989597,1,1,ERROR,inf
4088,15,1,1,35.95676831570487,1,3,2,86.10890076989597,1,1,ERROR,inf
4089,15,1,1,27.657609983338904,1,3,2,69.03949909248333,1,1,ERROR,inf
4090,13,1,1,29.17399971492548,1,1,2,86.10890076989597,1,1,OK,175880.0
4092,15,1,1,27.657609983338904,1,3,2,84.04406971296284,1,1,ERROR,inf
4093,15,1,1,33.185790163702954,1,1,2,86.10890076989597,1,1,OK,99270.0
4094,13,1,1,26.977494085021043,1,1,2,87.23070145464278,1,1,OK,175932.0
4097,2,6,2,54.434319876604235,2,1,2,52.72934825770796,0,2,ERROR,inf
4098,12,1,1,35.101085150897674,0,1,2,86.10890076989597,0,1,ERROR,inf
4099,15,1,1,27.657609983338904,1,1,2,93.86917670091164,0,1,ERROR,inf
4101,13,1,1,30.245573391998583,1,1,2,82.91648143738888,0,1,ERROR,inf
4102,15,1,1,27.657609983338904,1,1,2,98.725857252034,2,1,ERROR,inf
4103,15,1,1,27.657609983338904,3,2,2,92.05354175995997,1,1,ERROR,inf
4104,15,1,1,43.06218040062703,1,1,2,86.10890076989597,1,1,OK,99252.0
4105,15,1,2,27.657609983338904,3,1,2,86.10890076989597,1,1,ERROR,inf
4106,15,1,1,49.17927428246922,1,1,2,84.58358375155109,2,1,ERROR,inf
4107,11,1,1,25.785669538068458,1,1,2,86.10890076989597,1,1,OK,176168.0
4108,9,1,1,27.657609983338904,1,3,2,86.10890076989597,3,1,ERROR,inf
4109,15,1,1,24.469804513067274,1,0,2,99.69716207172227,1,1,OK,99250.0
4110,9,2,1,27.657609983338904,1,1,2,89.80118940273782,0,1,ERROR,inf
4111,15,1,1,27.657609983338904,1,1,2,81.98564651848885,0,1,ERROR,inf
4113,2,3,2,54.43431987659877,2,1,2,52.72934825771009,0,2,ERROR,inf
4114,15,1,1,14.779060218150766,1,1,2,86.10890076989597,1,1,OK,99328.0
4115,15,1,1,27.657609983338904,1,1,2,98.85773868487895,0,1,ERROR,inf
4116,15,1,1,28.578326020069817,1,0,2,95.10833657566383,1,1,OK,99286.0
4118,15,1,1,36.328050579982815,1,1,2,86.10890076989597,1,1,OK,99328.0
4119,15,1,1,15.39376999301257,1,1,2,76.08178601271322,2,1,ERROR,inf
4120,15,1,1,27.657609983338904,1,1,2,90.25771708134673,0,1,ERROR,inf
4122,15,2,1,27.657609983338904,1,1,2,86.64736454420611,3,1,ERROR,inf
4123,15,1,2,27.657609983338904,1,1,2,60.39356057410451,1,1,OK,99334.0
4124,15,1,1,24.213374621171297,0,1,2,70.00983932863682,1,1,ERROR,inf
4127,15,1,1,27.657609983338904,1,1,2,83.99586280620048,0,1,ERROR,inf
4129,2,4,2,54.43431987660059,2,1,2,52.72934825770938,0,2,ERROR,inf
4131,15,1,1,41.2074929604423,2,1,2,86.52168940109568,1,1,ERROR,inf
4132,12,1,1,27.657609983338904,1,1,2,82.90579853924012,2,1,ERROR,inf
4133,15,1,1,31.037714942615164,1,0,2,87.18360737426609,2,1,ERROR,inf
4134,15,1,1,32.16752712440518,1,1,2,88.83231212321179,1,1,OK,99284.0
4135,15,1,1,42.389965015076655,1,1,2,80.25567989807423,3,1,ERROR,inf
4137,15,1,1,30.362284878509765,1,1,2,86.10890076989597,1,1,OK,99186.0
4138,11,1,1,30.883897508779874,1,1,2,86.10890076989597,1,1,OK,175902.0
4139,15,1,1,36.813877275366565,0,3,2,86.10890076989597,1,1,ERROR,inf
4140,15,1,1,7.675903714236954,1,1,2,86.10890076989597,1,1,OK,99290.0
4141,14,1,1,27.657609983338904,1,1,2,95.54105918094457,3,1,ERROR,inf
4143,15,1,2,31.357289214049764,1,1,2,86.10890076989597,1,1,OK,99234.0
4144,15,1,1,27.657609983338904,1,1,2,97.96377363003761,1,1,OK,99364.0
4145,2,8,2,54.43431987660472,2,1,2,52.729348257707784,0,2,ERROR,inf
4146,12,1,1,0.0,2,0,2,2.5531665025932626,2,1,OK,152236.0
4147,1,3,4,91.39095004812891,2,0,1,32.50258284410295,3,1,TIMEOUT,inf
4148,7,1,5,12.929065671852468,1,0,2,38.52121823861562,2,1,ERROR,inf
4149,7,5,5,22.421657583024512,3,2,1,5.954997211627111,1,2,ERROR,inf
4150,15,3,10,21.0733263298464,2,0,1,100.0,2,1,OK,737998.0
4151,7,5,1,21.368445000216507,0,0,1,95.70129763250111,2,2,ERROR,inf
4152,8,2,1,27.056242893798455,3,0,2,100.0,3,1,ERROR,inf
4153,15,2,2,0.0,2,1,2,62.816321826254274,2,1,OK,262354.0
4154,1,5,16,71.04460315429306,3,3,1,0.4680843513506727,2,2,ERROR,inf
4155,13,5,5,0.0,1,2,2,40.98647538749336,1,1,OK,463922.0
4156,15,3,4,100.0,1,0,2,52.0292771872638,1,1,OK,276380.0
4157,15,1,1,69.99632465424327,2,3,1,40.29479655572336,2,2,TIMEOUT,inf
4158,1,1,1,34.88204357257445,2,1,2,82.51467577962504,3,1,TIMEOUT,inf
4159,13,2,6,100.0,2,0,1,43.88464177881257,1,1,ERROR,inf
4160,5,3,2,76.1951938133988,1,3,1,62.020591919963955,2,1,ERROR,inf
4161,2,6,2,54.43431987660334,2,1,2,52.72934825770832,0,2,ERROR,inf
4162,15,1,1,27.657609983338904,3,3,2,84.69867788118174,1,1,ERROR,inf
4164,13,1,1,27.657609983338904,3,0,2,69.03103099905786,3,1,ERROR,inf
4165,11,1,1,31.81106465190743,0,1,2,94.24028313419477,1,1,ERROR,inf
4166,15,1,1,24.03303786597,1,1,2,85.11532519040476,0,1,ERROR,inf
4167,15,1,1,32.519885567650434,1,1,2,87.54776974495928,1,1,OK,99278.0
4170,8,1,1,27.657609983338904,2,1,2,92.83217380942267,1,1,ERROR,inf
4171,15,1,1,27.657609983338904,1,2,2,86.0971243706117,1,1,OK,127010.0
4172,15,1,1,32.49873398209126,1,1,2,86.10890076989597,1,1,OK,99172.0
4173,11,1,1,27.657609983338904,1,1,2,85.57834422153483,3,1,ERROR,inf
4174,15,1,1,42.71327329309902,0,1,2,87.83657557238115,1,1,ERROR,inf
4175,15,1,1,9.847557175833998,1,0,2,86.10890076989597,1,1,OK,99310.0
4176,15,1,1,27.657609983338904,1,3,2,65.70725892752766,1,1,ERROR,inf
4177,2,3,2,54.43431987660021,2,1,2,52.72934825770952,0,2,ERROR,inf
4178,15,1,1,26.05061892525259,1,1,2,86.10890076989597,3,1,ERROR,inf
4179,15,1,2,27.657609983338904,1,3,2,86.10890076989597,3,1,ERROR,inf
4181,13,1,1,27.657609983338904,1,1,2,77.734332530119,1,1,OK,175962.0
4183,15,1,1,27.657609983338904,1,1,2,84.93457972382103,1,1,OK,99324.0
4184,15,1,1,21.66885774604016,2,1,2,86.10890076989597,1,1,ERROR,inf
4188,15,1,1,34.51746193687345,0,1,2,86.10890076989597,1,1,ERROR,inf
4189,12,1,1,25.786794590646757,1,1,2,94.63094330054555,1,1,OK,175982.0
4190,11,1,1,27.657609983338904,1,2,2,86.10890076989597,1,1,OK,249278.0
4191,15,1,1,22.185905771061243,1,1,2,77.1996103491143,1,1,OK,99468.0
4192,15,1,1,48.77627281303992,1,1,2,86.10890076989597,1,1,OK,99330.0
4193,2,4,2,54.43431987660126,2,1,2,52.72934825770912,0,2,ERROR,inf
4194,11,1,1,27.657609983338904,1,1,2,86.97625470362114,1,1,OK,175804.0
4195,15,1,2,27.657609983338904,1,1,2,96.35798685359524,1,1,OK,99194.0
4196,15,1,1,21.397874636301694,1,1,2,88.49468194815925,2,1,ERROR,inf
4197,15,1,1,27.657609983338904,0,3,2,99.24695801436472,1,1,ERROR,inf
4198,14,1,1,20.06109275175479,1,3,2,86.10890076989597,2,1,ERROR,inf
4199,12,1,1,32.60753144311079,1,1,2,86.10890076989597,1,1,OK,175830.0
4202,15,1,1,27.657609983338904,3,0,2,81.81464290986796,1,1,ERROR,inf
4205,11,1,1,27.657609983338904,1,0,2,84.91512366351319,1,1,OK,151522.0
4206,15,1,1,31.951681255371334,2,1,2,96.8106418295083,2,1,OK,140546.0
4207,15,1,1,10.80024641243694,1,1,2,82.79757802374283,1,1,OK,99144.0
4208,15,2,1,44.30514715380219,1,3,2,80.90898151156814,1,1,ERROR,inf
4209,2,8,2,54.43431987660361,2,1,2,52.72934825770821,0,2,ERROR,inf
4210,1,4,8,76.08865591683409,2,3,2,48.518279634969645,3,1,ERROR,inf
4211,15,12,13,65.46971790750791,0,3,1,78.21696051655027,2,1,ERROR,inf
4212,14,2,16,76.95000119476316,3,0,1,52.51840096025213,3,2,ERROR,inf
4213,5,1,1,4.7505991772410106,1,0,2,25.367784789595284,1,1,OK,224804.0
4214,2,13,2,57.769148315893794,2,3,2,0.0,3,1,ERROR,inf
4215,12,6,2,0.0,3,1,1,100.0,0,2,ERROR,inf
4216,13,8,8,58.18910575118088,0,2,1,94.09034987012133,3,2,ERROR,inf
4217,3,15,6,21.528184982417507,1,2,2,51.71439413064738,2,1,ERROR,inf
4218,15,1,3,89.35223152842954,2,0,2,56.00539606978017,1,1,ERROR,inf
4219,1,7,1,96.24638843780797,0,1,1,53.01143125989909,3,2,ERROR,inf
4220,15,7,1,50.91226333208924,1,3,2,66.4130834312968,1,1,ERROR,inf
4221,4,1,1,39.95868041599033,0,2,2,67.71234558053163,1,2,ERROR,inf
4222,10,10,1,93.68693463882363,2,2,2,100.0,2,1,OK,641342.0
4223,15,2,1,20.969102449323085,2,0,1,100.0,2,1,OK,262440.0
4224,8,2,1,0.0,0,3,1,100.0,3,1,ERROR,inf
4225,2,6,2,54.434319876602835,2,1,2,52.72934825770852,0,2,ERROR,inf
4226,12,1,2,92.94434787889456,2,0,2,42.99836534177203,2,1,OK,152326.0
4227,5,1,4,57.39540806383354,2,0,1,34.88508856571767,1,1,ERROR,inf
4228,7,1,5,75.04699515946619,2,2,1,38.52121823861562,2,1,OK,615826.0
4229,2,1,2,22.421657583024512,2,2,1,5.954997211627111,1,1,ERROR,inf
4230,15,3,10,21.0733263298464,0,0,2,100.0,2,1,ERROR,inf
4231,15,1,1,21.368445000216507,3,0,1,95.70129763250111,2,1,ERROR,inf
4232,5,4,11,69.20617479708719,2,0,1,80.39705317627065,3,1,ERROR,inf
4233,7,1,2,0.0,2,2,2,62.816321826254274,2,1,OK,371926.0
4234,1,5,16,71.04460315429306,0,3,1,0.4680843513506727,1,1,ERROR,inf
4235,13,5,1,0.0,1,2,2,40.98647538749336,1,1,OK,457564.0
4236,15,10,4,0.0,1,0,2,52.0292771872638,1,1,OK,618246.0
4237,15,1,1,100.0,2,3,1,40.29479655572336,2,1,OK,140414.0
4238,1,10,1,61.457103784164026,0,1,2,82.51467577962504,3,1,ERROR,inf
4239,13,2,6,81.6471567004599,2,0,1,95.88169886939394,2,1,OK,445172.0
4240,5,3,2,77.63604927259907,2,3,1,62.020591919963955,2,2,TIMEOUT,inf
4241,2,3,2,54.43431987660108,2,1,2,52.729348257709184,0,2,ERROR,inf
4242,15,1,1,35.15453834697458,1,2,2,86.10890076989597,1,1,ERROR,inf
4244,14,1,1,27.657609983338904,3,1,2,74.15398089155774,1,1,ERROR,inf
4245,12,1,1,27.657609983338904,0,1,2,79.64393742608327,1,1,ERROR,inf
4246,15,1,2,4.928138752100677,1,1,2,86.10890076989597,1,1,ERROR,inf
4247,15,1,1,27.657609983338904,2,1,2,74.1343003914982,1,1,ERROR,inf
4249,15,1,1,27.657609983338904,1,0,2,81.5193120521066,1,1,OK,99324.0
4250,15,1,2,27.657609983338904,1,1,2,94.44962571716964,1,1,OK,99362.0
4251,15,1,1,13.205330357190409,1,1,2,86.10890076989597,1,1,OK,99176.0
4252,10,1,1,27.657609983338904,1,1,2,80.88526875265131,1,1,OK,175990.0
4253,15,1,1,27.657609983338904,1,1,2,83.04014321145978,3,1,ERROR,inf
4255,15,1,2,27.657609983338904,2,1,2,98.79459685745637,1,1,ERROR,inf
4257,2,4,2,54.434319876601656,2,1,2,52.72934825770896,0,2,ERROR,inf
4261,15,5,1,27.657609983338904,3,1,2,86.10890076989597,1,1,ERROR,inf
4262,15,1,1,27.657609983338904,1,1,1,59.58976466404603,1,1,OK,99310.0
4263,8,1,1,88.21786717532282,1,1,2,86.10890076989597,1,1,OK,176014.0
4264,15,1,1,96.08952154168237,1,1,2,3.6692649514416975,1,1,OK,99202.0
4265,15,2,1,27.657609983338904,1,1,2,86.10890076989597,3,1,ERROR,inf
4267,7,1,1,16.777171658506717,1,1,2,86.10890076989597,1,1,OK,261292.0
4268,15,1,1,27.657609983338904,1,1,2,4.560371745767267,1,1,OK,99330.0
4272,15,1,1,64.38366550901081,1,1,2,16.794248065743723,1,1,OK,99292.0
4427,15,1,1,27.657609983338904,0,1,2,86.10890076989597,0,1,ERROR,inf
4274,15,1,5,27.657609983338904,1,3,2,73.14272407837113,1,1,OK,157632.0
4276,15,1,1,27.657609983338904,1,0,2,84.57063125841185,1,1,OK,99200.0
4278,15,1,7,53.68745983474174,1,1,2,11.421673095593633,1,1,OK,304208.0
4279,15,1,5,27.657609983338904,1,1,2,86.10890076989597,1,2,TIMEOUT,inf
4280,15,1,1,27.657609983338904,1,1,2,38.354181154848646,1,1,OK,99348.0
4281,15,1,1,89.49165016548896,1,1,2,86.10890076989597,1,1,OK,99272.0
4282,15,8,1,99.24705644800002,2,1,2,86.10890076989597,1,1,ERROR,inf
4283,15,1,11,27.657609983338904,1,2,2,86.10890076989597,1,1,OK,676278.0
4284,15,1,1,53.077850505084314,0,1,1,86.10890076989597,1,1,ERROR,inf
4285,15,1,1,27.657609983338904,1,1,2,25.429208473278607,1,1,OK,99290.0
4287,15,1,1,53.73737487354583,1,1,2,86.10890076989597,1,1,ERROR,inf
4288,13,1,9,27.657609983338904,0,1,2,86.10890076989597,1,1,ERROR,inf
4290,15,1,1,27.657609983338904,3,1,2,40.99480010952286,1,1,ERROR,inf
4291,15,1,1,27.657609983338904,1,1,2,39.39977486956116,1,1,OK,99150.0
4295,15,1,1,27.657609983338904,1,1,2,95.94690525382504,1,1,OK,99202.0
4299,15,1,1,27.657609983338904,1,2,1,86.10890076989597,2,1,ERROR,inf
4300,8,1,1,27.657609983338904,1,1,2,52.85785196458562,1,1,OK,175852.0
4304,15,1,14,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,603076.0
4306,15,1,5,27.657609983338904,1,1,1,86.10890076989597,1,1,OK,432146.0
4307,15,14,1,27.657609983338904,1,2,2,86.10890076989597,3,2,ERROR,inf
4308,15,1,1,44.32772884862948,1,1,2,86.10890076989597,1,1,OK,99438.0
4309,15,1,1,88.2741825452922,1,1,2,86.10890076989597,1,1,OK,99244.0
4310,15,1,3,27.657609983338904,1,0,2,86.10890076989597,1,1,OK,114994.0
4311,2,1,1,27.657609983338904,1,1,2,86.10890076989597,2,1,ERROR,inf
4316,15,8,1,27.657609983338904,1,1,2,86.10890076989597,2,1,ERROR,inf
4320,2,1,1,17.348672952947364,0,1,2,56.72563919005674,1,1,ERROR,inf
4321,2,8,2,54.434319876602984,2,1,2,52.72934825770847,0,2,ERROR,inf
